id_product,name_product,description
tui-airpods-pro-nhua-cung-trong-jm-pd01,Túi đựng AirPods Pro Nhựa cứng trong JM PD01,"Đặc điểm nổi bật Gọn đẹp, đáng yêu, dành cho các bạn gái trẻ.
Bảo vệ hiệu quả cho AirPods Pro.
Sử dụng bền tốt, dễ dàng vệ sinh với chất liệu nhựa cứng trong suốt đẹp mắt.
Có khe cắm sạc trực tiếp cho tai nghe tiện lợi."
tui-dung-airpods-pro-silicone-kem-moc-jm-nap31,Túi đựng Airpods Pro Silicone kèm móc JM NAP31,"Đặc điểm nổi bật Kiểu dáng sang trọng, gọn gàng, tiện dụng. 
Chất liệu silicone và nhựa dẻo chắc chắn, kháng vỡ, dễ chùi rửa. 
Bảo vệ AirPods Pro tốt hơn. 
Gắn vào vật dụng quen thuộc với móc treo, tránh thất lạc."
tui-dung-airpods-1-2-nhua-deo-carton-jm,Túi đựng Airpods 1 & 2 Nhựa dẻo Carton JM,"Đặc điểm nổi bật Thiết kế trẻ trung, 4 kiểu đa dạng.
Túi đựng có độ bền cao, kháng vỡ nhờ làm từ chất liệu nhựa dẻo, silicone.
Khe hở đúng vị trí giúp cắm sạc tai nghe dễ dàng.
Dễ dàng gắn vào chìa khóa, balo,... nhờ có thiết kế móc treo.
Tháo lắp giữa tai nghe và túi đựng đơn giản nhờ phần nắp đậy được thiết kế tách rời."
tui-dung-airpods-1-2-nhua-deo-tpuimd-nap51,Túi đựng Airpods 1 & 2 Nhựa dẻo TPUIMD NAP51,"Đặc điểm nổi bật Phong cách trẻ trung, 2 màu sắc đẹp mắt.
Độ bền cao, kháng vỡ nhờ làm bằng chất liệu nhựa dẻo.
Cắm sạc dễ dàng với khe hở khoét rộng, tương thích với vị trí cổng sạc.
Dễ dàng gắn vào balo, móc chìa khóa với thiết kế móc treo tiện dụng.
Nắp đậy được thiết kế tách rời tiện lợi."
tui-dung-airpods-pro-nhua-deo-tpu-ck-f048-osmia,Túi đựng Airpods Pro Nhựa dẻo TPU OSMIA CK-F048,"Đặc điểm nổi bật Thiết kế hiện đại, nhỏ gọn, dễ mang theo.
Chất liệu nhựa dẻo đàn hồi tốt, hạn chế nứt vỡ.
Bảo vệ AirPods Pro toàn diện.
Trang bị khe hở, có thể cắm cáp sạc trực tiếp."
tui-dung-airpods-1-2-nhua-deo-tpu-ck-f048-osmia,Túi đựng Airpods 1 & 2 nhựa dẻo TPU OSMIA CK-F048,"Đặc điểm nổi bật Thiết kế sang trọng, dễ sử dụng.
Chất liệu nhựa dẻo độ bền cao, đàn hồi tốt, kháng vỡ.
Bảo vệ tai nghe tốt hơn, hạn chế hư hỏng.
Khe hở cắm sạc tai nghe dễ dàng.
Kèm móc khóa tiện bảo quản, dễ mang theo."
tui-dung-airpods-pro-silicone-uniq-lino-hybrid-hong,Túi đựng AirPods Pro UniQ Silicone Lino Hybrid Hồng,"Đặc điểm nổi bật Kiểu dáng túi đựng AirPods tối giản, màu hồng nổi bật, thời trang.
Chất liệu Silicone giúp bảo vệ thiết bị an toàn, nhờ khả năng chống sốc, chống xước hiệu quả.
Túi đựng được thiết kế vừa vặn, dành riêng cho AirPods Pro.
Treo, móc dễ dàng với móc treo được trang bị trên túi đựng.
Thoải mái sạc pin ngay cả khi đang để AirPods trong túi đựng, nhờ các đường cắt khoét tinh tế."
tui-dung-airpods-1-2-pod-silicone-laut,Túi đựng AirPods 1 & 2 POD Silicone Laut,"Đặc điểm nổi bật Túi đựng AirPods là phụ kiện giúp AirPods tránh khỏi các va đập, các vết trầy xước vô ý.
Chất liệu silicone có độ bền cao, bảo vệ AirPods an toàn khi đồng hành trên mọi nẻo đường cùng bạn.
Túi đựng AirPods của Laut có màu hồng tươi tắn, mang đậm nét riêng.
Sản phẩm phù hợp cho cả AirPods 1 và 2."
tui-dung-airpods-1-2-pod-silicone-laut-glow-in-the-dark,Túi đựng AirPods 1 & 2 POD Silicone Laut,"Đặc điểm nổi bật Túi đựng AirPods được làm từ chất liệu bền bỉ giúp bảo vệ AirPods tránh va đập, trầy xước hàng ngày.
Thiết kế nhỏ gọn, có kèm theo móc khóa dễ dàng gắn vào túi xách mang theo bên mình mà không sợ rơi rớt.
Sản phẩm được cắt khoét chính xác, sạc pin dễ dàng.
Túi đựng AirPods Laut có thiết kế nổi bật, phù hợp với mọi đối tượng."
tui-dung-airpods-3-nhua-cung-vien-deo-laut-capsule-impkt,Túi đựng AirPods 3 Nhựa cứng viền dẻo LAUT CAPSULE IMPKT,"Đặc điểm nổi bật Sở hữu thiết kế gọn gàng, túi đựng AirPods bao bọc trọn vẹn tai nghe, đem đến khả năng bảo vệ toàn diện.
Túi đựng AirPods Laut được làm từ chất liệu bền bỉ, hạn chế trầy xước khi gặp va chạm, cọ xát.
Khe nhỏ được cắt khoét chỉn chu để hiển thị đèn LED trạng thái trên tai nghe.
Sản phẩm phù hợp dùng cho AirPods 3."
tui-dung-airpods-3-nhua-cung-vien-deo-laut-huex,Túi đựng AirPods 3 Nhựa cứng viền dẻo Laut HUEX,"Đặc điểm nổi bật Túi đựng được làm chủ yếu từ chất liệu nhựa cứng chất lượng cao tạo sự bền bỉ, giúp bảo vệ tai nghe khi va đập, trầy xước hàng ngày.
Viền của túi đựng AirPods chế tác từ nhựa dẻo mang lại cảm giác cầm nắm tốt, tránh trơn trượt khi sử dụng.
Thiết kế nhỏ gọn, vừa vặn bỏ vào trong túi, ngoài ra có kèm theo móc khóa dễ dàng gắn vào túi xách, tiện lợi mang theo bên mình mà không sợ rơi rớt.
Sản phẩm tương thích với sạc không dây.
Túi đựng AirPods Laut với nhiều màu sắc nổi bật, rực rỡ, phù hợp mọi đối tượng."
thiet-bi-dinh-vi-thong-minh-airtag-1-pack-mx532,Thiết bị định vị thông minh AirTag 1 Cái MX532,"Đặc điểm nổi bật Xác định vị trí chuẩn xác với băng thông siêu rộng Ultra-Wideband, chip U1 của Apple.
Tích hợp loa phát âm thanh cho bạn tìm kiếm nhanh hơn.
Quản lý dễ dàng trên điện thoại bằng ứng dụng Find My.
Thiết kế nhỏ gọn, dễ đính kèm chìa khóa, balo, ví,...
Đạt chuẩn chống nước và chống bụi IP67.
Sử dụng được hơn 1 năm với pin CR2032, công nghệ Bluetooth LE tiết kiệm pin. 
Lưu ý: Thanh toán trước khi mở seal."
vo-bao-ve-airtag-silicone-laut-huex-xanh-duong-nhat,Vỏ bảo vệ AirTag Silicone Laut HUEX Xanh dương nhạt,"Đặc điểm nổi bật Mẫu vỏ bảo vệ AirTag thiết kế gọn nhẹ, kiểu dáng vừa vặn, bảo vệ hiệu quả cho chiếc AirTag bên trong.
Đến từ thương hiệu Laut được chế tác từ chất liệu silicone mềm mịn.
Vỏ bảo vệ AirTag Laut sở hữu khả năng chống trầy xước tốt khi xảy ra cọ xát.
Mẫu thiết kế AirTag có móc khóa giúp móc vào balo hay những đồ dùng của bạn giúp định vị một cách dễ dàng và tiện lợi."
tui-dung-airtag-nhua-deo-pu-well-jm-nau,Vỏ bảo vệ AirTag Nhựa dẻo PU Well JM Nâu,"Đặc điểm nổi bật Thiết kế gọn gàng, trẻ trung, sang trọng.
Chất liệu nhựa dẻo, độ bền cao, đàn hồi tốt.
Hạn chế lực va đập tác động lên thiết bị trong quá trình sử dụng."
vo-bao-ve-airtag-silicon-uniq-lino-liquid-liquid-tim,Vỏ bảo vệ AirTag Silicon UNIQ LINO LIQUID Liquid Tím,"Đặc điểm nổi bật Vỏ bảo vệ AirTag có chất liệu silicone mềm mại, dẻo dai cùng gam màu tím nhạt cho các cô nàng yêu thích sự nhẹ nhàng.
Sản phẩm vỏ bảo vệ AirTag UNIQ có kích thước nhỏ gọn chỉ 31.9 x 31.9 mm, dày 8 mm cùng với trọng lượng siêu nhẹ 11 g.
Vỏ bảo vệ AirTag có thiết kế đạt chuẩn IP67 chống nước giúp bạn yên tâm gắn AirTag vào bất cứ vật dụng nào cần theo dõi.
Sản phẩm kết hợp với móc khoen giúp dễ dàng gắn vào ba lô, móc khóa, túi,..."
vo-bao-ve-airtag-4-cai-nhua-deo-tpu-uniq-glase-trang,Vỏ bảo vệ AirTag 4 Cái Nhựa dẻo TPU UNIQ GLASE Trắng,"Đặc điểm nổi bật Combo 4 vỏ bảo vệ AirTag UNIQ Glase được chế tác từ chất liệu nhựa dẻo TPU trong suốt, có tính đàn hồi cao, chống mài mòn hiệu quả.
Sản xuất vỏ bảo vệ AirTag UNIQ với chất liệu bền đẹp. 
Thiết kế hai mảnh độc đáo của sản phẩm bao quanh tất cả các mặt của AirTag giúp giữ cho AirTag không bị trầy xước hoặc bị rơi ra ngoài, giúp bạn yên tâm mang đi khắp mọi nơi. 
Vỏ bảo vệ được kết hợp với một móc khoen giúp dễ dàng gắn AirTag vào chìa khóa, balo hoặc những thứ cần thiết khác để theo dõi chúng bất cứ nơi đâu."
tui-dung-airtag-nhua-deo-pu-well-jm-den,Vỏ bảo vệ AirTag Nhựa dẻo PU Well JM Đen,"Đặc điểm nổi bật Thiết kế gọn gàng, trẻ trung, sang trọng.
Chất liệu nhựa dẻo, độ bền cao, đàn hồi tốt.
Hạn chế lực va đập tác động lên thiết bị trong quá trình sử dụng."
vo-bao-ve-airtag-uniq-silicone-xanh-mint,Vỏ bảo vệ AirTag UniQ Silicone Xanh Mint,"Đặc điểm nổi bật Vỏ đựng AirTag này được thiết kế dạng móc khoá tiện lợi, màu xanh mint đẹp mắt.
Chất liệu Silicone có độ bền bỉ cao, dễ tháo lắp.
Ôm trọng AirTag, bảo vệ AirTag của bạn một cách an toàn, chắc chắn.
Khả năng chống trầy xước, chống nước tốt."
vo-bao-ve-airtag-laut-silicone-huex-hong,Vỏ bảo vệ AirTag Laut Silicone Huex Hồng,"Đặc điểm nổi bật Thiết kế tối giản, màu hồng nổi bật.
Chất liệu nhựa dẻo siêu bền, đàn hồi tốt, bảo vệ AirTag trong thời gian dài.
Móc treo tiện lợi dễ gắn, dễ mang đi.
Thương hiệu Đức đảm bảo chất lượng túi đựng."
vo-bao-ve-airtag-silicon-uniq-lino-liquid-liquid-hong,Vỏ bảo vệ AirTag Silicon UNIQ LINO LIQUID Liquid Hồng,"Đặc điểm nổi bật Vỏ bảo vệ AirTag có chất liệu silicone mềm mại, dẻo dai cùng màu hồng phấn nữ tính thích hợp cho các bạn gái.
Sản phẩm vỏ bảo vệ AirTag UNIQ nhỏ gọn và khối lượng siêu nhẹ chỉ 11 g.
Thiết kế đạt chuẩn IP67 chống nước, kết hợp với móc khoen giúp dễ dàng gắn vào ba lô, móc khóa, túi,... để mang AirTag đi xa vẫn thuận tiện.
Sản phẩm có thiết kế thời thượng, màu sắc tinh tế, phù hợp với mọi phong cách."
vo-bao-ve-airtag-silicon-uniq-lino-liquid-liquid-xam-dam,Vỏ bảo vệ AirTag Silicon UNIQ LINO LIQUID Liquid Xám đậm,"Đặc điểm nổi bật Vỏ bảo vệ AirTag có kiểu dáng đơn giản, nhỏ gọn với kích thước 31.9 x 31.9 mm, dày 8 mm và khối lượng siêu nhẹ chỉ 11 g.
Sản phẩm vỏ bảo vệ AirTag UNIQ được làm từ chất liệu silicone siêu bền, giúp bảo vệ  AirTag dài lâu.
Thiết kế hạn chế bám bẩn, đồng thời dễ vệ sinh, lau chùi sản phẩm.
Sản phẩm giúp chống nước, kết hợp với móc khoen giúp dễ dàng gắn vào ba lô, móc khóa, túi,... để mang AirTag đi bất cứ đâu."
tui-dung-airtag-nhua-deo-pu-rains-jm-den,Vỏ bảo vệ AirTag Nhựa dẻo PU Rains JM Đen,"Đặc điểm nổi bật Thiết kế gọn gàng, trẻ trung, sang trọng.
Chất liệu nhựa dẻo, độ bền cao, đàn hồi tốt.
Hạn chế lực va đập tác động lên thiết bị trong quá trình sử dụng."
tui-dung-airtag-nhua-deo-pu-jm-xanh-dai-duong,Vỏ bảo vệ AirTag Nhựa dẻo PU JM Xanh đại dương,"Đặc điểm nổi bật Thiết kế gọn gàng, trẻ trung, sang trọng.
Chất liệu nhựa dẻo, độ bền cao, đàn hồi tốt.
Hạn chế lực va đập tác động lên thiết bị trong quá trình sử dụng."
vo-bao-ve-silicon-jm,Vỏ bảo vệ AirTag Silicon JM Đỏ,"Đặc điểm nổi bật Thiết kế gọn gàng, toàn bộ vỏ bảo vệ (túi đựng) AirTag phủ màu đỏ nổi bật ở mọi góc nhìn. 
Dễ móc vào vali, túi xách, chìa khóa xe, không sợ đánh mất nhờ đính kèm móc treo.
Làm bằng silicon dẻo dai, chịu lực tốt, dễ tháo lắp khi cần. 
An toàn hơn cho AirTag, hạn chế lực va đập lên thiết bị trong quá trình sử dụng."
vo-bao-ve-airtag-uniq-silicone-vencer-den,Vỏ bảo vệ AirTag UniQ Silicone Vencer Đen,"Đặc điểm nổi bật Móc khoá AirTag có thiết kế đơn giản, màu đen tinh tế.
Khả năng chống thấm nước cao, chịu nhiệt tốt.
Bảo vệ AirTag của bạn được an toàn, chắc chắn, tháo lắp dễ dàng."
vo-bao-ve-airtag-switcheasy-da-xanh-navy,Vỏ bảo vệ AirTag SwitchEasy Da Xanh Navy,"Đặc điểm nổi bật Chất liệu da mang lại cảm giác êm ái và thoải mái.
Thiết kế móc khóa dễ dàng gắn vào túi xách tay, ba lô, vali và các đồ vật khác.
Dễ dàng ốp vào Airtag và bảo vệ Airtag của bạn khỏi trầy xước hay hư hỏng do va chạm nhẹ."
vo-bao-ve-airtag-silicone-switcheasy-skin-xanh-nhat,Vỏ bảo vệ AirTag Silicone SwitchEasy Skin Xanh nhạt,"Đặc điểm nổi bật Vỏ bảo vệ AirTag là một phụ kiện cần thiết dành cho thiết bị AirTag của Apple. 
Vỏ bảo vệ AirTag SwitchEasy này được làm từ chất liệu silicone mang đến cảm giác thoải mái khi cầm nắm và sử dụng, giúp AirTag tránh khỏi các va đập, trầy xước trong quá trình sử dụng.
Thiết kế dạng móc khóa giúp bạn dễ dàng treo vào túi xách, balo hay bất kỳ vật dụng nào tùy thích.
Vỏ bảo vệ có màu xanh nhạt tươi sáng và thu hút, tạo điểm nhấn cho thiết bị AirTag của bạn."
vo-bao-ve-airtag-silicone-switcheasy-skin-tim-nhat,Vỏ bảo vệ AirTag Silicone SwitchEasy Skin Xanh dương nhạt,"Đặc điểm nổi bật Vỏ bảo vệ AirTag là phụ kiện thiết yếu giúp bảo vệ Airtag khi sử dụng.
Sản phẩm có thiết kế tương tự như một chiếc móc khoá với vòng kim loại giúp gắn cố định AirTag vào vật cần định vị.
Vỏ bảo vệ AirTag SwitchEasy được làm từ chất liệu silicone mềm mại, siêu bền giúp bảo vệ AirTag dài lâu.
Sản phẩm có vẻ ngoài nhỏ gọn, màu xanh dương nhạt thanh lịch, nhã nhặn."
vo-bao-ve-airtag-silicone-switcheasy-skin-trang,Vỏ bảo vệ AirTag Silicone SwitchEasy Skin Trắng,"Đặc điểm nổi bật Vỏ bảo vệ AirTag là phụ kiện giúp chống sốc cho AirTag, để bạn yên tâm sử dụng lâu dài.
Vỏ bảo vệ AirTag SwitchEasy được sản xuất bằng chất liệu silicone dẻo dai, có độ bền cao.
Sản phẩm có thiết kế tương tự như một chiếc móc khoá giúp gắn cố định AirTag vào vật cần theo dõi.
Thiết kế đơn giản, nhỏ gọn cùng màu trắng thanh lịch, nhã nhặn giúp sản phẩm như một phụ kiện trang trí cho vật dụng của bạn."
vo-bao-ve-airtag-da-pu-uniq-domus-hong,Vỏ bảo vệ AirTag Da PU UNIQ DOMUS Hồng,"Đặc điểm nổi bật Vỏ bảo vệ AirTag được làm bằng da PU với các đường may tỉ mỉ và chi tiết nút tạo điểm nhấn cho AirTag.
Sản phẩm vỏ bảo vệ AirTag UNIQ có móc carabiner hợp kim kẽm được gia cố để dễ dàng gắn vào ba lô, móc khóa, túi,... 
Sản phẩm có kích thước vừa vặn, giúp bảo vệ AirTag chống rơi vỡ và trầy xước.
Thiết kế đẹp mắt, màu sắc tươi sáng phù hợp sử dụng cho cả nam và nữ."
vo-bao-ve-airtag-nhua-deo-tpu-uniq-glase-trang,Vỏ bảo vệ AirTag Nhựa dẻo TPU UNIQ GLASE Trắng,"Đặc điểm nổi bật Vỏ bảo vệ AirTag UNIQ Glase được sản xuất từ chất liệu nhựa dẻo TPU trong suốt, có tính đàn hồi tốt, chống mài mòn hiệu quả.
Sản phẩm vỏ bảo vệ AirTag UNIQ có chất liệu bền đẹp với màu trắng sang trọng, phù hợp với nhiều người dùng. 
Có thể gắn vỏ bảo vệ vào chìa khóa, balo hoặc những thứ cần thiết khác để theo dõi chúng một cách dễ dàng.
Vỏ bảo vệ giữ AirTag chống trầy hoàn hảo, giúp bạn yên tâm mang AirTag đi khắp mọi nơi."
vo-bao-ve-airtag-4-cai-silicon-uniq-lino-liquid-liquid-xam,Vỏ bảo vệ AirTag 4 Cái Silicon UNIQ LINO LIQUID Liquid Xám,"Đặc điểm nổi bật Combo 4 vỏ bảo vệ AirTag có chất liệu silicone mềm mại, bền bỉ.
Sản phẩm vỏ bảo vệ AirTag UNIQ có vẻ ngoài đơn giản, nhỏ gọn với màu xám phù hợp với nhiều người dùng.
Thiết kế kết hợp với móc khoen giúp dễ dàng gắn vào ba lô, móc khóa, túi,...
Dễ dàng mang AirTag đi khắp mọi nơi, đồng hành cùng bạn trên mọi nẻo đường."
apple-pencil-pro,Apple Pencil Pro,"Thiết kế tối giản và khả năng kết nối nhanh chóng giúp Apple Pencil Pro trở thành công cụ không thể thiếu cho những người yêu thích vẽ và phác thảo mọi lúc, mọi nơi. • Thiết kế tối giản với gam màu trắng tinh khôi đặc trưng của Apple không chỉ tạo nên một vẻ đẹp thanh lịch mà còn thể hiện sự hoàn hảo và tinh tế trong từng chi tiết. • Nhờ thiết kế nhỏ gọn và vừa tay, chiếc bút này trở nên vô cùng tiện dụng, cho phép bạn di chuyển bút một cách nhẹ nhàng và thoải mái, tạo ra những nét vẽ mềm mại, uyển chuyển. • Với độ trễ thấp gần như bằng không, Apple Pencil phản hồi tức thì mọi thao tác, tạo ra trải nghiệm vẽ mượt mà, liền mạch như đang viết trên giấy thật. • Chỉ cần đặt  lên cạnh phải của iPad Pro, nam châm sẽ tự động hút chặt, bắt đầu sạc ngay lập tức, giúp bạn luôn sẵn sàng cho mọi ý tưởng sáng tạo. Xem thêm"
apple-pencil-usb-c,Apple Pencil (USB-C),Không có mô tả
